water flow;water level;risque level,_high;risque level,_low;risque level,_mediam;risque level,_very high;Materiel Ressource,_Vehicle;Materiel Ressource,_Zodiac;Human Ressource,_Crisis cell;Human Ressource,_DDE;Human Ressource,_Firefighters;Human Ressource,_Gendarme;Human Ressource,_Mayor;Human Ressource,_Prefet
6880.0;6.55;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;6.75;False;False;False;True;True;False;False;False;False;True;False;False
6080.0;5.75;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;5.95;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;6.15;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;6.25;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;6.45;False;False;False;True;True;False;False;False;False;True;False;False
4580.0;4.35;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4780.0;4.55;True;False;False;False;False;False;False;False;False;False;True;False
4880.0;5.65;False;False;False;True;True;False;False;False;False;True;False;False
4730.0;4.45;True;False;False;False;False;False;True;False;False;False;False;False
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;4.85;True;False;False;False;False;False;False;False;False;False;True;False
5130.0;4.85;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;7.95;False;False;False;True;True;False;False;False;False;True;False;False
3980.0;3.75;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;3.95;True;False;False;False;False;False;False;False;False;False;False;True
4480.0;4.25;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;True;False
4330.0;4.05;True;False;False;False;False;False;True;False;False;False;False;False
4730.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;True;False
5030.0;5.55;False;False;False;True;True;False;False;False;False;True;False;False
2900.0;3.8;True;False;False;False;False;False;False;False;False;False;False;True
2900.0;3.9;True;False;False;False;False;False;False;False;False;False;True;False
2900.0;4.0;True;False;False;False;False;False;False;True;False;False;False;False
3000.0;4.1;True;False;False;False;False;False;False;True;False;False;False;False
3000.0;3.1;True;False;False;False;False;False;True;False;False;False;False;False
3530.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
3630.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
3630.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
3730.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
3830.0;5.95;False;False;False;True;False;True;False;False;True;False;False;False
3780.0;6.15;False;False;False;True;False;False;True;False;False;False;False;False
3680.0;6.25;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;6.35;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;6.45;False;False;False;True;False;False;False;False;False;False;True;False
3980.0;6.55;False;False;False;True;False;True;False;False;True;False;False;False
3630.0;6.75;False;False;False;True;False;False;True;False;False;False;False;False
3730.0;6.85;False;False;False;True;False;False;False;False;False;False;False;True
3630.0;6.95;False;False;False;True;False;False;False;False;False;False;True;False
3930.0;7.05;False;False;False;True;False;False;False;False;False;False;False;True
3930.0;7.15;False;False;False;True;False;False;False;False;False;True;False;False
3680.0;7.35;False;False;False;True;False;False;True;False;False;False;False;False
3880.0;7.45;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;7.55;False;False;False;True;False;False;False;False;False;False;True;False
4080.0;7.65;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;7.75;False;False;False;True;False;True;False;False;True;False;False;False
5770.0;7.95;False;False;False;True;False;False;True;False;False;False;False;False
5870.0;8.05;False;False;False;True;False;False;False;False;False;False;False;True
5970.0;8.15;False;False;False;True;False;False;False;False;False;False;False;True
6070.0;8.25;False;False;False;True;False;False;False;False;False;False;True;False
6270.0;8.35;False;False;False;True;False;True;False;False;True;False;False;False
5680.0;8.55;False;False;False;True;False;False;True;False;False;False;False;False
5880.0;8.65;False;False;False;True;False;False;False;False;False;False;False;True
6080.0;8.75;False;False;False;True;False;False;False;False;False;False;True;False
6180.0;8.85;False;False;False;True;False;False;False;False;False;False;False;True
6280.0;8.95;False;False;False;True;False;True;False;False;True;False;False;False
5980.0;9.15;False;False;False;True;False;False;True;False;False;False;False;False
6480.0;9.25;False;False;False;True;False;False;False;False;False;False;False;True
6780.0;9.35;False;False;False;True;False;False;False;False;False;False;True;False
6880.0;9.45;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;9.55;False;False;False;True;False;True;False;False;True;False;False;False
6080.0;9.75;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;9.85;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;9.95;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;10.05;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;10.15;False;False;False;True;False;True;False;False;True;False;False;False
4580.0;10.35;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;10.45;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;10.55;False;False;False;True;False;False;False;False;False;False;False;True
4780.0;10.65;False;False;False;True;False;False;False;False;False;False;True;False
4880.0;10.75;False;False;False;True;False;True;False;False;True;False;False;False
4730.0;10.95;False;False;False;True;False;False;True;False;False;False;False;False
4930.0;11.05;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;11.15;False;False;False;True;False;False;False;False;False;False;True;False
5130.0;11.25;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;11.35;False;False;False;True;False;True;False;False;True;False;False;False
3000.0;3.2;True;False;False;False;False;False;False;False;False;False;True;False
3000.0;3.4;True;False;False;False;False;False;False;False;False;False;False;True
3000.0;3.6;True;False;False;False;False;False;False;True;False;False;False;False
3000.0;3.8;True;False;False;False;False;False;False;True;False;False;False;False
3100.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
4480.0;11.55;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;11.65;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;11.75;False;False;False;True;False;False;False;False;False;False;True;False
4780.0;11.85;False;False;False;True;False;False;False;False;False;False;False;True
4880.0;11.95;False;False;False;True;False;True;False;False;True;False;False;False
4330.0;12.15;False;False;False;True;False;False;True;False;False;False;False;False
4730.0;12.25;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;12.35;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;12.45;False;False;False;True;False;False;False;False;False;False;True;False
5030.0;12.55;False;False;False;True;False;True;False;False;True;False;False;False
3530.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
3630.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;5.45;True;False;False;False;False;False;False;False;False;False;True;False
3730.0;5.15;True;False;False;False;False;False;False;False;False;False;False;True
3830.0;5.25;True;False;False;False;False;True;False;False;True;False;False;False
3780.0;5.45;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;5.55;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;5.25;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;5.35;True;False;False;False;False;True;False;False;True;False;False;False
3630.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
3730.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
3630.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
3930.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
3930.0;5.35;True;False;False;False;False;False;False;False;False;True;False;False
3680.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
3880.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
4080.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;5.15;True;False;False;False;False;True;False;False;True;False;False;False
5770.0;5.75;False;False;False;True;False;False;True;False;False;False;False;False
5870.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
5970.0;5.95;False;False;False;True;False;False;False;False;False;False;False;True
6070.0;6.05;False;False;False;True;False;False;False;False;False;False;True;False
6270.0;5.15;True;False;False;False;False;True;False;False;True;False;False;False
5680.0;6.95;False;False;False;True;False;False;True;False;False;False;False;False
5880.0;7.05;False;False;False;True;False;False;False;False;False;False;False;True
6080.0;7.15;False;False;False;True;False;False;False;False;False;False;True;False
6180.0;7.25;False;False;False;True;False;False;False;False;False;False;False;True
6280.0;4.95;True;False;False;False;False;True;False;False;True;False;False;False
5980.0;5.75;False;False;False;True;False;False;True;False;False;False;False;False
6480.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
6780.0;5.95;False;False;False;True;False;False;False;False;False;False;True;False
6880.0;6.05;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;5.45;True;False;False;False;False;True;False;False;True;False;False;False
6080.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;5.75;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;5.85;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;5.35;True;False;False;False;False;True;False;False;True;False;False;False
3100.0;3.15;True;False;False;False;False;False;False;False;False;False;True;False
3100.0;3.25;True;False;False;False;False;False;False;False;False;False;False;True
3100.0;3.35;True;False;False;False;False;False;False;True;False;False;False;False
3100.0;3.45;True;False;False;False;False;False;False;True;False;False;False;False
3100.0;3.25;True;False;False;False;False;False;True;False;False;False;False;False
4580.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;5.75;False;False;False;True;False;False;False;False;False;False;False;True
4780.0;5.85;False;False;False;True;False;False;False;False;False;False;True;False
4880.0;5.05;True;False;False;False;False;True;False;False;True;False;False;False
4730.0;5.55;False;False;False;True;False;False;True;False;False;False;False;False
4930.0;5.65;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;5.75;False;False;False;True;False;False;False;False;False;False;True;False
5130.0;5.85;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;4.45;True;False;False;False;False;True;False;False;True;False;False;False
4480.0;5.65;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;5.75;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;5.85;False;False;False;True;False;False;False;False;False;False;True;False
4780.0;5.95;False;False;False;True;False;False;False;False;False;False;False;True
4880.0;4.85;True;False;False;False;False;True;False;False;True;False;False;False
4330.0;5.85;False;False;False;True;False;False;True;False;False;False;False;False
4730.0;5.95;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;6.05;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;6.15;False;False;False;True;False;False;False;False;False;False;True;False
5030.0;4.75;True;False;False;False;False;True;False;False;True;False;False;False
3200.0;3.35;True;False;False;False;False;False;False;False;False;False;True;False
3200.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3200.0;3.55;True;False;False;False;False;False;False;True;False;False;False;False
3200.0;3.65;True;False;False;False;False;False;False;True;False;False;False;False
650.0;0.6;False;True;False;False;False;False;False;True;False;False;False;False
850.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
750.0;0.7;False;True;False;False;False;False;True;False;False;False;False;False
3200.0;3.75;True;False;False;False;False;False;True;False;False;False;False;False
3200.0;3.85;True;False;False;False;False;False;False;False;False;False;True;False
3300.0;4.05;True;False;False;False;False;False;False;False;False;False;False;True
3300.0;4.25;True;False;False;False;False;False;False;True;False;False;False;False
3300.0;3.1;True;False;False;False;False;False;False;True;False;False;False;False
3300.0;3.2;True;False;False;False;False;False;True;False;False;False;False;False
3300.0;3.15;True;False;False;False;False;False;False;False;False;False;True;False
3300.0;3.35;True;False;False;False;False;False;False;False;False;False;False;True
3400.0;3.3;True;False;False;False;False;False;False;True;False;False;False;False
3400.0;3.2;True;False;False;False;False;False;False;True;False;False;False;False
1900.0;1.8;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
530.0;0.45;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;False;True;False;False;False;False;False;True;False;False;False;False
930.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
2000.0;1.9;False;True;False;False;False;False;False;True;False;False;False;False
2100.0;2.9;False;False;True;False;False;False;True;False;False;False;False;False
2500.0;3.15;True;False;False;False;False;False;True;False;False;False;False;False
2600.0;3.7;True;False;False;False;False;False;False;False;False;False;True;False
1900.0;1.9;False;True;False;False;False;False;True;False;False;False;False;False
530.0;0.45;False;False;True;False;False;False;True;False;False;False;False;False
630.0;0.55;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
755.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.85;False;True;False;False;False;False;False;True;False;False;False;False
855.0;0.9;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.9;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.9;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.95;False;True;False;False;False;False;False;True;False;False;False;False
830.0;1.05;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
760.0;0.95;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.05;False;True;False;False;False;False;False;True;False;False;False;False
860.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.25;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.25;False;True;False;False;False;False;True;False;False;False;False;False
790.0;1.05;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.15;False;True;False;False;False;False;False;True;False;False;False;False
890.0;1.25;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;False;True;False;False;False;False;True;False;False;False;False;False
530.0;0.45;False;True;False;False;False;False;True;False;False;False;False;False
570.0;0.55;False;True;False;False;False;False;False;True;False;False;False;False
610.0;0.65;False;True;False;False;False;False;True;False;False;False;False;False
650.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
690.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
770.0;1.05;False;True;False;False;False;False;True;False;False;False;False;False
810.0;1.15;False;True;False;False;False;False;False;True;False;False;False;False
850.0;1.25;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.45;False;True;False;False;False;False;True;False;False;False;False;False
1010.0;1.65;False;True;False;False;False;False;True;False;False;False;False;False
1050.0;1.75;False;True;False;False;False;False;False;True;False;False;False;False
1090.0;1.85;False;True;False;False;False;False;True;False;False;False;False;False
855.0;1.95;False;False;True;False;False;False;True;False;False;False;False;False
855.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
730.0;0.65;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
2000.0;2.0;False;False;True;False;False;False;False;True;False;False;False;False
2100.0;2.1;False;False;True;False;False;False;True;False;False;False;False;False
2300.0;2.1;False;False;True;False;False;False;True;False;False;False;False;False
2700.0;3.5;True;False;False;False;False;False;False;False;False;False;True;False
1900.0;1.8;False;True;False;False;False;False;True;False;False;False;False;False
530.0;0.45;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;False;True;False;False;False;False;False;True;False;False;False;False
930.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
530.0;0.45;False;True;False;False;False;False;True;False;False;False;False;False
630.0;0.55;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;False;True;False;False;False;False;True;False;False;False;False;False
755.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.85;False;True;False;False;False;False;False;True;False;False;False;False
855.0;0.9;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.9;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.9;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.95;False;True;False;False;False;False;False;True;False;False;False;False
830.0;1.05;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
760.0;0.95;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.05;False;True;False;False;False;False;False;True;False;False;False;False
860.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.25;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.25;False;True;False;False;False;False;True;False;False;False;False;False
790.0;1.05;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.15;False;True;False;False;False;False;False;True;False;False;False;False
890.0;1.25;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;False;True;False;False;False;False;True;False;False;False;False;False
530.0;0.45;False;True;False;False;False;False;True;False;False;False;False;False
570.0;0.55;False;True;False;False;False;False;False;True;False;False;False;False
610.0;0.65;False;True;False;False;False;False;True;False;False;False;False;False
650.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
690.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
770.0;1.05;False;True;False;False;False;False;True;False;False;False;False;False
810.0;1.15;False;True;False;False;False;False;False;True;False;False;False;False
850.0;1.25;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.45;False;True;False;False;False;False;True;False;False;False;False;False
2000.0;2.0;False;False;True;False;False;False;False;True;False;False;False;False
2100.0;2.1;False;False;True;False;False;False;True;False;False;False;False;False
2300.0;2.1;False;False;True;False;False;False;True;False;False;False;False;False
2400.0;2.2;False;False;True;False;False;False;False;False;False;False;True;False
3550.0;3.4;True;False;False;False;False;False;True;False;False;False;False;False
800.0;1.15;False;True;False;False;False;False;True;False;False;False;False;False
840.0;1.25;False;True;False;False;False;False;False;True;False;False;False;False
880.0;1.35;False;True;False;False;False;False;True;False;False;False;False;False
920.0;1.45;False;True;False;False;False;False;True;False;False;False;False;False
960.0;1.55;False;True;False;False;False;False;True;False;False;False;False;False
530.0;0.45;False;True;False;False;False;False;True;False;False;False;False;False
570.0;0.55;False;True;False;False;False;False;False;True;False;False;False;False
610.0;0.65;False;True;False;False;False;False;True;False;False;False;False;False
650.0;0.75;False;True;False;False;False;False;True;False;False;False;False;False
690.0;0.85;False;True;False;False;False;False;True;False;False;False;False;False
770.0;1.05;False;True;False;False;False;False;True;False;False;False;False;False
810.0;1.15;False;True;False;False;False;False;False;True;False;False;False;False
850.0;1.25;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.45;False;True;False;False;False;False;True;False;False;False;False;False
1430.0;2.15;False;False;True;False;False;False;True;False;False;False;False;False
1630.0;2.35;False;False;True;False;False;False;False;False;False;False;True;False
930.0;2.55;False;False;True;False;False;False;False;False;False;False;False;True
1130.0;2.75;False;False;True;False;False;False;False;True;False;False;False;False
1230.0;2.95;False;False;True;False;False;False;False;True;False;False;False;False
730.0;1.85;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.75;False;True;False;False;False;False;False;True;False;False;False;False
1030.0;1.85;False;True;False;False;False;False;True;False;False;False;False;False
1130.0;1.95;False;False;True;False;False;False;True;False;False;False;False;False
1230.0;2.05;False;False;True;False;False;False;False;False;False;False;False;True
1330.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
1430.0;2.85;False;False;True;False;False;False;False;False;False;False;True;False
1630.0;2.85;False;False;True;False;False;False;False;False;False;False;False;True
930.0;2.85;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.85;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.15;False;False;True;False;False;False;True;False;False;False;False;False
1030.0;2.95;False;False;True;False;False;False;False;False;False;False;True;False
1230.0;2.95;False;False;True;False;False;False;False;False;False;False;False;True
1330.0;2.95;False;False;True;False;False;False;False;True;False;False;False;False
1430.0;2.95;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.25;False;False;True;False;False;False;True;False;False;False;False;False
1730.0;2.35;False;False;True;False;False;False;False;False;False;False;True;False
1030.0;3.05;False;False;True;False;False;False;False;False;False;False;False;True
1630.0;3.05;False;False;True;False;False;False;False;True;False;False;False;False
1830.0;3.05;False;False;True;False;False;False;False;True;False;False;False;False
1130.0;2.35;False;False;True;False;False;False;True;False;False;False;False;False
1330.0;2.45;False;False;True;False;False;False;False;False;False;False;True;False
1430.0;3.15;False;False;True;False;False;False;False;False;False;False;False;True
1530.0;3.15;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.65;False;False;True;False;False;False;False;True;False;False;False;False
1930.0;2.15;False;False;True;False;False;False;True;False;False;False;False;False
1230.0;2.25;False;False;True;False;False;False;False;False;False;False;False;True
1430.0;2.35;False;False;True;False;False;False;False;False;False;False;True;False
1530.0;2.45;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.55;False;False;True;False;False;False;False;True;False;False;False;False
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;False;True
3750.0;3.6;True;False;False;False;False;False;False;False;False;False;True;False
3850.0;3.7;True;False;False;False;True;False;False;False;False;True;False;False
2950.0;2.8;False;False;True;False;False;False;True;False;False;False;False;False
1730.0;2.45;False;False;True;False;False;False;True;False;False;False;False;False
2030.0;2.65;False;False;True;False;False;False;False;False;False;False;True;False
1330.0;2.85;False;False;True;False;False;False;False;False;False;False;False;True
1530.0;3.05;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;3.25;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.55;False;False;True;False;False;False;False;False;False;False;True;False
2130.0;2.65;False;False;True;False;False;False;False;False;False;False;False;True
1430.0;2.75;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.85;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;1.95;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.05;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;2.15;False;False;True;False;False;False;False;False;False;False;False;True
2230.0;2.25;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.35;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.55;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;2.75;False;False;True;False;False;False;False;False;False;False;False;True
2030.0;2.95;False;False;True;False;False;False;False;True;False;False;False;False
2330.0;3.05;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;3.15;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.95;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;3.15;False;False;True;False;False;False;False;False;False;False;False;True
2030.0;3.25;False;False;True;False;False;False;False;True;False;False;False;False
2130.0;3.15;False;False;True;False;False;False;False;True;False;False;False;False
1880.0;1.75;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.85;False;True;False;False;False;False;False;True;False;False;False;False
2080.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.15;False;False;True;False;False;False;True;False;False;False;False;False
2380.0;2.25;False;False;True;False;False;False;False;False;False;False;True;False
2580.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.15;True;False;False;False;False;False;False;False;False;False;False;True
2580.0;3.25;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.35;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;3.45;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;3.25;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
2580.0;3.85;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;4.05;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;4.25;True;False;False;False;False;False;True;False;False;False;False;False
2680.0;4.45;True;False;False;False;False;False;False;False;False;False;True;False
2680.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
2680.0;4.85;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;5.05;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;4.35;True;False;False;False;False;False;True;False;False;False;False;False
2680.0;4.55;True;False;False;False;False;False;False;False;False;False;True;False
2680.0;4.75;True;False;False;False;False;False;False;False;False;False;False;True
2680.0;4.95;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;True;False;False;False;False;False;False;True;False;False;False;False
3150.0;3.0;False;False;True;False;False;False;False;False;False;False;False;True
3550.0;3.3;True;False;False;False;False;False;True;False;False;False;False;False
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;True;False
3800.0;3.1;True;False;False;False;False;False;True;False;False;False;False;False
2780.0;3.15;True;False;False;False;False;False;True;False;False;False;False;False
